Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number,ClassId
GOPR0460-converted-007-pedestrianCrossing-start2065.mp4_image1.png,school,626,289,651,315,0,0,raw_videos/GOPR0460-converted-007.mp4,2149,tracks/GOPR0460-converted-007-pedestrianCrossing-start2065.mp4,84,1
GOPR0457-converted-006-pedestrianCrossing-start2305.mp4_image6.png,school,674,289,721,337,0,0,raw_videos/GOPR0457-converted-006.mp4,2379,tracks/GOPR0457-converted-006-pedestrianCrossing-start2305.mp4,74,1
2021_0819_085433_069A-stop-start1550.MOV_image4.png,stop,578,241,611,272,0,0,raw_videos/2021_0819_085433_069A.MOV,1764,tracks/2021_0819_085433_069A-stop-start1550.MOV,214,14
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image111.png,oneWay,52,248,70,263,0,1,raw_videos/2021_0819_170825_087A.MOV,11844,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,3004,4
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image93.png,oneWay,102,253,121,266,0,1,raw_videos/2021_0819_170825_087A.MOV,11754,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2914,4
GOPR0458-converted-speedLimit45-start3300.mp4_image4.png,speedLimit45,616,289,649,333,0,0,raw_videos/GOPR0458-converted.mp4,3444,tracks/GOPR0458-converted-speedLimit45-start3300.mp4,144,7
GOPR0458-converted-stop-start0.mp4_image2.png,stop,677,343,704,369,0,0,raw_videos/GOPR0458-converted.mp4,124,tracks/GOPR0458-converted-stop-start0.mp4,124,14
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image50.png,pedestrianCrossing,802,235,820,261,0,1,raw_videos/2021_0819_170825_087A.MOV,11829,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2989,8
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image46.png,doNotEnter,111,261,122,282,0,1,raw_videos/2021_0819_170825_087A.MOV,8839,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,199,10
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image20.png,pedestrianCrossing,757,125,850,230,0,0,raw_videos/GOPR0460-converted-007.mp4,3414,tracks/GOPR0460-converted-007-pedestrianCrossing-start3240.mp4,174,8
GOPR0458-converted-speedLimit25-start4565.mp4_image16.png,speedLimit25,792,252,843,311,0,0,raw_videos/GOPR0458-converted.mp4,4674,tracks/GOPR0458-converted-speedLimit25-start4565.mp4,109,13
2021_0818_121908_066B-pedestrianCrossing-start0.MOV_image4.png,pedestrianCrossing,58,258,114,323,0,0,raw_videos/2021_0818_121908_066B.MOV,29,tracks/2021_0818_121908_066B-pedestrianCrossing-start0.MOV,29,8
2021_0819_170825_087A-noRightTurn-start12060.MOV_image3.png,pedestrianCrossing,91,243,113,270,0,1,raw_videos/2021_0819_170825_087A.MOV,12174,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,114,8
2021_0823_170831_037B-stop-start1190.MOV_image7.png,stop,155,339,183,366,0,0,raw_videos/2021_0823_170831_037B.MOV,1234,tracks/2021_0823_170831_037B-stop-start1190.MOV,44,14
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image9.png,pedestrianCrossing,291,374,301,389,0,1,raw_videos/2021_0901_162612_094B.MOV,1729,tracks/2021_0901_162612_094B-pedestrianCrossing-start1650.MOV,79,8
2021_0823_113035_017B-keepLeft-start9250.MOV_image1.png,keepLeft,44,326,81,369,0,0,raw_videos/2021_0823_113035_017B.MOV,9264,tracks/2021_0823_113035_017B-keepLeft-start9250.MOV,14,18
2021_0901_101325_073A-signalAhead-start4145.MOV_image0.png,signalAhead,359,270,376,290,0,0,raw_videos/2021_0901_101325_073A.MOV,4204,tracks/2021_0901_101325_073A-signalAhead-start4145.MOV,59,16
GOPR0460-converted-007-exitSpeedAdvisory25-start20110.mp4_image2.png,exitSpeedAdvisory25,829,283,853,319,0,0,raw_videos/GOPR0460-converted-007.mp4,20124,tracks/GOPR0460-converted-007-exitSpeedAdvisory25-start20110.mp4,14,21
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image2.png,pedestrianCrossing,549,325,566,345,0,0,raw_videos/GOPR0460-converted-007.mp4,4114,tracks/GOPR0460-converted-007-pedestrianCrossing-start4065.mp4,49,8
GOPR0457-converted-006-workersAhead-start2920.mp4_image9.png,workersAhead,362,320,422,383,0,0,raw_videos/GOPR0457-converted-006.mp4,3184,tracks/GOPR0457-converted-006-workersAhead-start2920.mp4,264,3
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image13.png,pedestrianCrossing,674,229,705,258,0,0,raw_videos/2021_0826_155802_084A.MOV,8134,tracks/2021_0826_155802_084A-pedestrianCrossing-start8065.MOV,69,8
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image80.png,pedestrianCrossing,882,211,914,250,0,0,raw_videos/2021_0819_101027_083A.MOV,5529,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,434,8
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image78.png,pedestrianCrossing,882,211,914,250,0,0,raw_videos/2021_0819_101027_083A.MOV,5519,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,424,8
2021_0823_170831_037B-stop-start1190.MOV_image12.png,stop,225,337,250,363,0,0,raw_videos/2021_0823_170831_037B.MOV,1259,tracks/2021_0823_170831_037B-stop-start1190.MOV,69,14
2021_0823_170831_037B-stop-start1190.MOV_image6.png,stop,148,337,175,365,0,0,raw_videos/2021_0823_170831_037B.MOV,1229,tracks/2021_0823_170831_037B-stop-start1190.MOV,39,14
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image43.png,pedestrianCrossing,773,240,789,266,0,1,raw_videos/2021_0819_170825_087A.MOV,11794,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2954,8
GOPR0458-converted-stop-start0.mp4_image9.png,stop,731,296,767,329,0,0,raw_videos/GOPR0458-converted.mp4,159,tracks/GOPR0458-converted-stop-start0.mp4,159,14
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image8.png,workersAhead,281,274,354,354,0,0,raw_videos/GOPR0455-converted-005.mp4,4029,tracks/GOPR0455-converted-005-roadworkAhead-start3775.mp4,254,3
GOPR0462-converted-012-pedestrianCrossing-start2490.mp4_image13.png,school,633,338,664,368,0,0,raw_videos/GOPR0462-converted-012.mp4,2914,tracks/GOPR0462-converted-012-pedestrianCrossing-start2490.mp4,424,1
GOPR0460-converted-007-laneEnds-start14250.mp4_image1.png,laneEnds,670,331,682,347,0,0,raw_videos/GOPR0460-converted-007.mp4,14259,tracks/GOPR0460-converted-007-laneEnds-start14250.mp4,9,15
2021_0901_162912_096B-stop-start4065.MOV_image8.png,stop,176,326,198,347,0,0,raw_videos/2021_0901_162912_096B.MOV,4109,tracks/2021_0901_162912_096B-stop-start4065.MOV,44,14
2021_0819_170825_087A-noRightTurn-start12060.MOV_image18.png,doNotEnter,710,243,721,265,0,1,raw_videos/2021_0819_170825_087A.MOV,12134,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,74,10
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image27.png,pedestrianCrossing,877,215,903,249,0,0,raw_videos/2021_0819_101027_083A.MOV,5274,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,179,8
GOPR0460-converted-007-speedLimit55-start13525.mp4_image8.png,speedLimit55,224,309,241,337,0,0,raw_videos/GOPR0460-converted-007.mp4,13559,tracks/GOPR0460-converted-007-speedLimit55-start13525.mp4,34,24
GOPR0454-converted-011-endRoadwork-start28925.mp4_image7.png,keepRight,888,219,912,244,0,1,raw_videos/GOPR0454-converted-011.mp4,29099,tracks/GOPR0454-converted-011-endRoadwork-start28925.mp4,174,6
2021_0819_085433_069A-stop-start1550.MOV_image2.png,stop,554,247,586,274,0,0,raw_videos/2021_0819_085433_069A.MOV,1754,tracks/2021_0819_085433_069A-stop-start1550.MOV,204,14
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image60.png,doNotEnter,108,264,117,283,0,1,raw_videos/2021_0819_170825_087A.MOV,11724,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2884,10
2021_0819_101027_083A-noRightTurn-start5815.MOV_image7.png,noRightTurn,795,234,814,263,0,0,raw_videos/2021_0819_101027_083A.MOV,5904,tracks/2021_0819_101027_083A-noRightTurn-start5815.MOV,89,34
2021_0823_170831_037B-stop-start2345.MOV_image1.png,stop,65,273,115,327,0,0,raw_videos/2021_0823_170831_037B.MOV,2369,tracks/2021_0823_170831_037B-stop-start2345.MOV,24,14
GOPR0462-converted-012-pedestrianCrossing-start27275.mp4_image11.png,keepRight,173,306,199,343,0,0,raw_videos/GOPR0462-converted-012.mp4,27339,tracks/GOPR0462-converted-012-pedestrianCrossing-start27275.mp4,64,6
2021_0819_093026_075A-stop-start3036.MOV_image1.png,stop,788,182,825,233,0,1,raw_videos/2021_0819_093026_075A.MOV,3135,tracks/2021_0819_093026_075A-stop-start3036.MOV,99,14
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image45.png,pedestrianCrossing,778,240,794,266,0,1,raw_videos/2021_0819_170825_087A.MOV,11804,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2964,8
2021_0821_074733_056A-keepRight-start1785.MOV_image1.png,keepRight,320,243,343,275,0,0,raw_videos/2021_0821_074733_056A.MOV,1839,tracks/2021_0821_074733_056A-keepRight-start1785.MOV,54,6
GOPR0461-converted-010-pedestrianCrossing-start28665.mp4_image8.png,keepRight,115,283,136,311,0,0,raw_videos/GOPR0461-converted-010.mp4,28734,tracks/GOPR0461-converted-010-pedestrianCrossing-start28665.mp4,69,6
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image29.png,pedestrianCrossing,879,215,902,253,0,1,raw_videos/2021_0819_170825_087A.MOV,8799,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,159,8
2021_0819_170825_087A-noRightTurn-start12060.MOV_image24.png,doNotEnter,858,213,877,242,0,1,raw_videos/2021_0819_170825_087A.MOV,12164,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,104,10
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image16.png,noLeftOrUTurn,274,193,309,233,0,0,raw_videos/2021_0819_170825_087A.MOV,8839,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,199,33
2021_0819_092103_074B-doNotEnter-start8665.MOV_image7.png,doNotEnter,583,288,603,334,0,1,raw_videos/2021_0819_092103_074B.MOV,8724,tracks/2021_0819_092103_074B-doNotEnter-start8665.MOV,59,10
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image6.png,pedestrianCrossing,772,237,794,265,0,0,raw_videos/2021_0819_101027_083A.MOV,5169,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,74,8
2021_0819_170825_087A-noRightTurn-start12060.MOV_image37.png,noRightTurn,645,275,656,289,0,0,raw_videos/2021_0819_170825_087A.MOV,12104,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,44,34
GOPR0453-converted-workersAhead-start4457.mp4_image5.png,workersAhead,74,302,137,366,0,0,raw_videos/GOPR0453-converted.mp4,4541,tracks/GOPR0453-converted-workersAhead-start4457.mp4,84,3
2021_0819_170825_087A-rightTurnOnly-start8315.MOV_image14.png,curveRightOnly,881,237,895,267,0,0,raw_videos/2021_0819_170825_087A.MOV,8574,tracks/2021_0819_170825_087A-rightTurnOnly-start8315.MOV,259,36
GOPR0460-converted-007-pedestrianCrossing-start2065.mp4_image2.png,school,641,272,674,310,0,0,raw_videos/GOPR0460-converted-007.mp4,2154,tracks/GOPR0460-converted-007-pedestrianCrossing-start2065.mp4,89,1
2021_0826_155802_084A-keepRight-start7885.MOV_image0.png,keepRight,54,249,65,275,0,1,raw_videos/2021_0826_155802_084A.MOV,7889,tracks/2021_0826_155802_084A-keepRight-start7885.MOV,4,6
GOPR0460-converted-007-laneEnds-start17805.mp4_image13.png,laneEnds,863,285,889,314,0,0,raw_videos/GOPR0460-converted-007.mp4,17839,tracks/GOPR0460-converted-007-laneEnds-start17805.mp4,34,15
2021_0819_093026_075A-stop-start3036.MOV_image5.png,stop,888,156,933,218,0,1,raw_videos/2021_0819_093026_075A.MOV,3155,tracks/2021_0819_093026_075A-stop-start3036.MOV,119,14
GOPR0453-converted-roadworkAhead-start4269.mp4_image2.png,roadworkAhead,9,246,95,341,0,0,raw_videos/GOPR0453-converted.mp4,4353,tracks/GOPR0453-converted-roadworkAhead-start4269.mp4,84,2
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image3.png,pedestrianCrossing,103,357,123,380,0,1,raw_videos/2021_0901_162612_094B.MOV,1679,tracks/2021_0901_162612_094B-pedestrianCrossing-start1650.MOV,29,8
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image19.png,noLeftOrUTurn,264,194,302,233,0,0,raw_videos/2021_0819_170825_087A.MOV,11669,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2829,33
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image7.png,roadworkAhead,798,222,853,287,0,0,raw_videos/GOPR0460-converted-007.mp4,3704,tracks/GOPR0460-converted-007-roadworkAhead-start3525.mp4,179,2
GOPR0458-converted-speedLimit25-start4565.mp4_image14.png,speedLimit25,715,299,752,346,0,0,raw_videos/GOPR0458-converted.mp4,4664,tracks/GOPR0458-converted-speedLimit25-start4565.mp4,99,13
2021_0819_170825_087A-noRightTurn-start12060.MOV_image12.png,pedestrianCrossing,81,179,120,225,0,0,raw_videos/2021_0819_170825_087A.MOV,12219,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,159,8
GOPR0454-converted-011-keepRight-start27813.mp4_image6.png,keepRight,151,248,172,276,0,0,raw_videos/GOPR0454-converted-011.mp4,27887,tracks/GOPR0454-converted-011-keepRight-start27813.mp4,74,6
GOPR0458-converted-stop-start0.mp4_image16.png,stop,805,226,853,283,0,0,raw_videos/GOPR0458-converted.mp4,194,tracks/GOPR0458-converted-stop-start0.mp4,194,14
2021_0824_163113_046A-keepRight-start7220.MOV_image4.png,keepRight,439,261,459,286,0,1,raw_videos/2021_0824_163113_046A.MOV,7354,tracks/2021_0824_163113_046A-keepRight-start7220.MOV,134,6
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image42.png,pedestrianCrossing,773,240,789,266,0,1,raw_videos/2021_0819_170825_087A.MOV,11789,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2949,8
2021_0824_163113_046A-keepRight-start5225.MOV_image7.png,keepRight,140,219,177,263,0,0,raw_videos/2021_0824_163113_046A.MOV,5354,tracks/2021_0824_163113_046A-keepRight-start5225.MOV,129,6
GOPR0456-converted-speedLimit45-start3675.mp4_image5.png,speedLimit45,681,310,706,341,0,0,raw_videos/GOPR0456-converted.mp4,3729,tracks/GOPR0456-converted-speedLimit45-start3675.mp4,54,7
GOPR0462-converted-012-endRoadWork-start28530.mp4_image6.png,keepRight,841,341,859,369,0,1,raw_videos/GOPR0462-converted-012.mp4,28669,tracks/GOPR0462-converted-012-endRoadWork-start28530.mp4,139,6
GOPR0460-converted-007-speedLimit55-start14490.mp4_image6.png,speedLimit55,357,331,374,353,0,0,raw_videos/GOPR0460-converted-007.mp4,14514,tracks/GOPR0460-converted-007-speedLimit55-start14490.mp4,24,24
GOPR0456-converted-speedLimit45-start3675.mp4_image3.png,speedLimit45,735,309,760,338,0,0,raw_videos/GOPR0456-converted.mp4,3719,tracks/GOPR0456-converted-speedLimit45-start3675.mp4,44,7
GOPR0460-converted-007-laneEnds-start19015.mp4_image18.png,speedLimit55,68,279,102,336,0,0,raw_videos/GOPR0460-converted-007.mp4,19154,tracks/GOPR0460-converted-007-laneEnds-start19015.mp4,139,24
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image47.png,oneWay,179,262,196,271,0,1,raw_videos/2021_0819_170825_087A.MOV,8764,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,124,4
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image93.png,pedestrianCrossing,868,194,898,245,0,1,raw_videos/2021_0819_101027_083A.MOV,5724,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,629,8
GOPR0460-converted-007-speedLimit55-start26065.mp4_image0.png,speedLimit55,719,313,735,339,0,0,raw_videos/GOPR0460-converted-007.mp4,26069,tracks/GOPR0460-converted-007-speedLimit55-start26065.mp4,4,24
2021_0826_155802_084A-keepRight-start10355.MOV_image2.png,keepRight,68,261,78,280,0,1,raw_videos/2021_0826_155802_084A.MOV,10379,tracks/2021_0826_155802_084A-keepRight-start10355.MOV,24,6
2021_0819_170825_087A-noRightTurn-start12060.MOV_image31.png,oneWay,852,197,882,217,0,1,raw_videos/2021_0819_170825_087A.MOV,12164,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,104,4
2021_0819_101027_083A-roadworkAhead-start4320.MOV_image2.png,roadworkAhead,799,222,838,269,0,0,raw_videos/2021_0819_101027_083A.MOV,4464,tracks/2021_0819_101027_083A-roadworkAhead-start4320.MOV,144,2
GOPR0459-converted-009-keepRight-start27240.mp4_image4.png,keepRight,411,357,427,380,0,0,raw_videos/GOPR0459-converted-009.mp4,27304,tracks/GOPR0459-converted-009-keepRight-start27240.mp4,64,6
GOPR0460-converted-007-pedestrianCrossing-start2065.mp4_image5.png,school,788,120,871,196,0,0,raw_videos/GOPR0460-converted-007.mp4,2169,tracks/GOPR0460-converted-007-pedestrianCrossing-start2065.mp4,104,1
2021_0819_101027_083A-noRightTurn-start5815.MOV_image15.png,noRightTurn,837,221,864,261,0,0,raw_videos/2021_0819_101027_083A.MOV,5909,tracks/2021_0819_101027_083A-noRightTurn-start5815.MOV,94,34
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image31.png,rampSpeedAdvisory30,745,239,803,300,0,0,raw_videos/GOPR0460-converted-007.mp4,4244,tracks/GOPR0460-converted-007-pedestrianCrossing-start4065.mp4,179,26
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image63.png,doNotEnter,108,265,117,284,0,1,raw_videos/2021_0819_170825_087A.MOV,11739,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2899,10
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image57.png,pedestrianCrossing,873,216,895,251,0,1,raw_videos/2021_0819_170825_087A.MOV,11864,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,3024,8
2021_0823_170831_037B-stop-start1190.MOV_image2.png,stop,191,330,218,360,0,0,raw_videos/2021_0823_170831_037B.MOV,1244,tracks/2021_0823_170831_037B-stop-start1190.MOV,54,14
GOPR0462-converted-012-noLeftTurn-start25500.mp4_image5.png,noLeftTurn,233,242,275,289,0,0,raw_videos/GOPR0462-converted-012.mp4,25589,tracks/GOPR0462-converted-012-noLeftTurn-start25500.mp4,89,11
2021_0823_170831_037B-stop-start915.MOV_image5.png,stop,106,314,142,351,0,0,raw_videos/2021_0823_170831_037B.MOV,944,tracks/2021_0823_170831_037B-stop-start915.MOV,29,14
2021_0826_155802_084A-keepRight-start10355.MOV_image5.png,keepRight,61,256,71,277,0,1,raw_videos/2021_0826_155802_084A.MOV,10394,tracks/2021_0826_155802_084A-keepRight-start10355.MOV,39,6
GOPR0460-converted-007-laneEnds-start19015.mp4_image12.png,speedLimit55,382,344,401,368,0,0,raw_videos/GOPR0460-converted-007.mp4,19124,tracks/GOPR0460-converted-007-laneEnds-start19015.mp4,109,24
GOPR0460-converted-007-laneEnds-start12140.mp4_image3.png,laneEnds,775,299,812,342,0,0,raw_videos/GOPR0460-converted-007.mp4,12164,tracks/GOPR0460-converted-007-laneEnds-start12140.mp4,24,15
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image13.png,pedestrianCrossing,624,292,655,325,0,0,raw_videos/GOPR0460-converted-007.mp4,3379,tracks/GOPR0460-converted-007-pedestrianCrossing-start3240.mp4,139,8
GOPR0459-converted-009-keepRight-start27240.mp4_image5.png,keepRight,380,347,402,377,0,0,raw_videos/GOPR0459-converted-009.mp4,27309,tracks/GOPR0459-converted-009-keepRight-start27240.mp4,69,6
GOPR0460-converted-007-laneEnds-start19015.mp4_image0.png,laneEnds,668,335,684,353,0,0,raw_videos/GOPR0460-converted-007.mp4,19034,tracks/GOPR0460-converted-007-laneEnds-start19015.mp4,19,15
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image14.png,pedestrianCrossing,699,226,730,260,0,0,raw_videos/2021_0826_155802_084A.MOV,8139,tracks/2021_0826_155802_084A-pedestrianCrossing-start8065.MOV,74,8
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image89.png,oneWay,102,253,121,266,0,1,raw_videos/2021_0819_170825_087A.MOV,11734,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2894,4
2021_0901_101325_073A-doNotBlock-start4290.MOV_image9.png,speedLimit25,448,273,457,289,0,0,raw_videos/2021_0901_101325_073A.MOV,4459,tracks/2021_0901_101325_073A-doNotBlock-start4290.MOV,169,13
2021_0820_171756_025A-stop-start1070.MOV_image21.png,stop,647,177,722,259,0,0,raw_videos/2021_0820_171756_025A.MOV,1294,tracks/2021_0820_171756_025A-stop-start1070.MOV,224,14
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image69.png,doNotEnter,107,264,117,284,0,1,raw_videos/2021_0819_170825_087A.MOV,11779,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2939,10
GOPR0456-converted-keepRight-start4325.mp4_image20.png,keepRight,765,326,781,345,0,1,raw_videos/GOPR0456-converted.mp4,4669,tracks/GOPR0456-converted-keepRight-start4325.mp4,344,6
GOPR0460-converted-007-addedLane-start19650.mp4_image7.png,addedLane,779,268,815,320,0,0,raw_videos/GOPR0460-converted-007.mp4,19704,tracks/GOPR0460-converted-007-addedLane-start19650.mp4,54,19
GOPR0460-converted-007-laneEnds-start17805.mp4_image12.png,laneEnds,823,296,846,323,0,0,raw_videos/GOPR0460-converted-007.mp4,17834,tracks/GOPR0460-converted-007-laneEnds-start17805.mp4,29,15
GOPR0462-converted-012-keepRight-start25090.mp4_image7.png,keepRight,396,350,414,375,0,0,raw_videos/GOPR0462-converted-012.mp4,25234,tracks/GOPR0462-converted-012-keepRight-start25090.mp4,144,6
2021_0819_085433_069A-stop-start1550.MOV_image15.png,stop,761,164,816,234,0,0,raw_videos/2021_0819_085433_069A.MOV,1819,tracks/2021_0819_085433_069A-stop-start1550.MOV,269,14
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image87.png,pedestrianCrossing,884,212,916,251,0,0,raw_videos/2021_0819_101027_083A.MOV,5564,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,469,8
